1,G弦上的魔王,0,AKABEiSOFT2,0,85,https://img.3dmgame.com/uploads/images/thumbkwdfirst/20180714/1531535669_595222.jpg,2008-05-29,https://mzh.moegirl.org.cn/G%E5%BC%A6%E4%B8%8A%E7%9A%84%E9%AD%94%E7%8E%8B,悬疑 爱情
2,Muv-Luv Alternative,0,AGE,0,93,https://img.3dmgame.com/uploads/images/news/20231227/1703624599_279039.jpg,2006-02-24,https://mzh.moegirl.org.cn/Muv-Luv_Alternative,战争 爱情 轮回 校园
3,Ever17,0,KID,1,90,https://img.3dmgame.com/uploads/images/thumbkwdfirst/20180524/1527150373_721604.jpg,2002-08-29,https://mzh.moegirl.org.cn/Ever17,悬疑 爱情 轮回
